,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Lasso_Regressor,63.42632274318478,40.757079217241525,40.06219101525737,62.50830052573154,48.32487586457407,63.16536207937854,51.74286847819806,43.10537693711969,45.33380771454491,71.02730924092702,54.202758833750416,40.80112954598004,50.003155967559664,36.072913636714894,43.171241895943524,46.932828833484606,56.12714644353706,48.16485008491024,38.324206566922086,54.4458267227759
Ridge_Regressor,20.619301743868288,22.16516862874899,24.978655714586505,22.743011162818235,23.818325138863152,43.867624064807,25.767158473061695,26.72582450112848,19.933354876316404,35.709767971794314,19.398522666313628,24.964560150956494,25.23024427012903,15.257350089533977,20.002558078287972,19.232053243419024,27.831334501220173,16.495639909895694,20.06453941025335,24.68252066029713
Elastic_Net_Regressor,63.42632274318478,40.757079217241525,40.06219101525737,62.50830052573154,48.32487586457407,63.16536207937854,51.74286847819806,43.10537693711969,45.33380771454491,71.02730924092702,54.202758833750416,40.80112954598004,50.003155967559664,36.072913636714894,43.171241895943524,46.932828833484606,56.12714644353706,48.16485008491024,38.324206566922086,54.4458267227759
Support_Vector_Regressor,24.04036365491285,27.028144893094577,31.306006709808447,23.4437442741079,26.82305662646296,59.438691540600644,30.743673986196143,33.28859429002613,20.953939822164337,46.40855651817271,16.025113483039963,27.41795326155794,28.65277365226326,14.900064227864021,23.240617871771324,20.44740690717101,34.9940104835671,13.121158989599293,24.081797336053928,26.54621052552407
Decision_Tree_Regressor,36.221802135377516,20.26380046667242,29.293007487550828,49.49503986044299,30.720564321323025,19.22783555349282,22.718941898396395,41.90769656818448,29.109683993812638,31.772740546957586,43.86826019579882,29.39568018083504,26.010231780034932,20.37705005153758,21.867340264691215,26.97828933883225,29.52623143659907,21.019736351846635,21.671528052823124,25.616210920065974
Random_Forrests_Regressor,34.09788464944629,18.734934632351685,20.016185392750884,36.149763794724265,32.319468753998784,16.13234269997407,22.352453206009166,16.925934177165246,23.44889466316995,34.03704664322774,43.95341997318969,22.974687691972846,27.142523354225,18.37138494406287,20.237225149670138,25.64411465000966,31.162464960730524,25.604350911559276,22.48521281692755,26.28584313226087
